,match_id,venue,opposition,bowler,bowler_type,bowler_type_tuple,got_him_out,runs_scored,balls_faced,fours,sixes
0,1199230,Central Broward Regional Park Stadium Turf Ground,Namibia,BM Scholtz,Left-arm orthodox,"[1, 0, 1]",1,4,4,1,0
1,1199230,Central Broward Regional Park Stadium Turf Ground,Namibia,Z Groenewald,,not known,0,4,9,0,0
2,1308249,Dubai International Cricket Stadium,Oman,Bilal Khan,Left-arm fast-medium,"[0, 0, 1]",1,2,3,0,0
3,1302624,Sharjah Cricket Stadium,Nepal,Karan KC,Right-arm medium,"[0, 1, 2]",0,1,1,0,0
4,1302628,Dubai International Cricket Stadium,Nepal,S Lamichhane,Right-arm legbreak,"[1, 1, 1]",0,1,3,0,0
5,1302628,Dubai International Cricket Stadium,Nepal,Sompal Kami,Right-arm fast-medium,"[0, 1, 1]",1,1,3,0,0
6,1308246,Dubai International Cricket Stadium,Oman,Khawar Ali,Right-arm legbreak,"[1, 1, 1]",0,1,1,0,0
7,1308246,Dubai International Cricket Stadium,Oman,Bilal Khan,Left-arm fast-medium,"[0, 0, 1]",0,4,3,0,0
8,1302623,Sharjah Cricket Stadium,United Arab Emirates,Rohan Mustafa,Right-arm offbreak,"[1, 1, 0]",0,4,12,0,0
9,1302623,Sharjah Cricket Stadium,United Arab Emirates,Zahoor Khan,Right-arm fast-medium,"[0, 1, 1]",0,5,9,0,0
10,1308244,Dubai International Cricket Stadium,Scotland,GT Main,Right-arm fast,"[0, 1, 0]",0,5,4,1,0
11,1308244,Dubai International Cricket Stadium,Scotland,CS MacLeod,Right-arm fast-medium,"[0, 1, 1]",0,2,8,0,0
12,1308244,Dubai International Cricket Stadium,Scotland,Hamza Tahir,Left-arm orthodox,"[1, 0, 1]",0,4,10,0,0
