,match_id,venue,opposition,bowler,bowler_type,bowler_type_tuple,got_him_out,runs_scored,balls_faced,fours,sixes
0,1211171,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Namibia,BM Scholtz,Left-arm orthodox,"[1, 0, 1]",0,11,7,0,1
1,1211169,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),United Arab Emirates,Zawar Farid,Right-arm medium,"[0, 1, 2]",0,1,1,0,0
